Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
0ac708c9-f902-38fc-9f93-fa71536280b5,ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,39.735226,-75.529289,3026514000,11994.369999999995,154
102320b0-bcc9-3772-968b-2e24db1e4d0f,PSYCHIATRIC ACCESS FOR CENTRAL DELAWARE PA,846 WALKER RD,DOVER,DE,19904-2756,39.158842,-75.471365,302-674-2265,5505.110000000004,47
73f336bf-c151-3866-b241-ec036b471c2a,RENEWED LIFE CHRISTIAN COUNSELING CENTER INC,3135 SUMMIT BRIDGE RD,BEAR,DE,19701-2001,39.618776000000004,-75.680297,302-464-0515,3748.1600000000026,32
305c3422-2f2a-34d9-b4ac-83555c2e65c3,DOVER FAMILY CHIROPRACTIC,120 OLD CAMDEN RD C,CAMDEN,DE,19934-5523,39.099031,-75.55696,302-531-1900,9487.529999999997,81
3338a11f-0360-327d-ad71-32a54bc48498,PCP19743,8 WINDWARD WAY,DAGSBORO,DE,19939-9231,38.546582,-75.246623,302-537-6996,7027.800000000006,60
bc7074a2-7273-3c00-9fe6-567ffd90bb7d,PCP23599,700 W LEA BLVD,WILMINGTON,DE,19802-2545,39.735651000000004,-75.532104,302-623-7113,7847.710000000006,67
b884ccb0-a8a0-3c8b-b8f6-2d4544b9f16e,CAMDEN PRIMARY CARE L.L.C,4601 S DUPONT HWY,DOVER,DE,19901-6405,39.158842,-75.471365,302-678-1100,5036.590000000004,43
374ecaae-7048-3472-b4a5-5cf1eca94861,FIRST STATE GASTROENTEROLOGY ASSOCIATION,644 S QUEEN ST,DOVER,DE,19904-3543,39.158842,-75.471365,302-678-9002,1639.8200000000006,14
f2772baa-f655-30ef-9ca1-d28c60bbcc85,PCP24594,126 CLINTON ST,DELAWARE CITY,DE,19706-7706,39.579827,-75.595083,302-834-3600,3748.1600000000026,32
62e3a31b-a2df-342b-a568-e143710b5500,PCP39320,4601 S DUPONT HWY,DOVER,DE,19901-6405,39.158842,-75.471365,302-698-1100,15109.769999999959,129
0ab19758-a58c-3ea7-b36a-e24cdf68e5fd,PENINSULA PLASTIC SURGERY P C,30265 COMMERCE DR,MILLSBORO,DE,19966-3728,38.612177,-75.28619599999999,302-663-0119,4099.550000000003,36
59a1a4f5-4f6b-32ed-bdae-9ab092aaa930,GI ASSOCIATES OF DELAWARE PA,742 S GOVERNORS AVE,DOVER,DE,19904-4111,39.158842,-75.471365,302-678-5008,3748.1600000000026,32
5edff43e-2958-3a7c-a70f-37064df85d4e,CNMRI  PA,111 NEUROLOGY WAY,MILFORD,DE,19963-5368,38.909981,-75.423327,302-422-0800,7027.800000000006,60
cee5c368-4238-3354-a74b-65fc6ee3d866,CENTRAL DELAWARE FAMILY MEDICINE,1001 S BRADFORD ST,DOVER,DE,19904-4153,39.158842,-75.471365,302-735-1616,4450.940000000003,38
b53f1101-20f8-34b9-a8f7-23134eb555cd,PCP64761,18090 HARBESON RD,MILTON,DE,19968-2841,38.748785,-75.282504,302-684-4400,4568.070000000003,39
09a850b6-024b-345d-996d-c01c9a636559,COWAN CHIROPRACTIC AND REHABILITATION  PA,2114 S DUPONT HWY,CAMDEN,DE,19934,39.099031,-75.55696,302-697-0515,7144.930000000006,61
4eb8c46a-c799-376a-8891-c0cbf0df1018,REHABILITATION ASSOCIATES PA,87 OMEGA DR B,NEWARK,DE,19713-2065,39.688556,-75.74275899999999,302-737-0980,2459.7300000000014,21
6c256077-8609-3481-a49d-95e6af15380f,FIRST STATE ORTHOPAEDICS PA,1401 FOULK RD,WILMINGTON,DE,19803-2734,39.735651000000004,-75.532104,302-731-2888,9956.049999999994,85
eb9f0b1b-2bf4-350d-8057-ac73e65ea2f4,DELAWARE BEHAVIORAL HEALTH INC,240 N JAMES ST,NEWPORT,DE,19804-3167,39.714203000000005,-75.605176,302-543-4425,20732.009999999987,177
0c3d92eb-f92c-3334-82a9-d679f63919d2,PCP96127,300 CHRISTIANA MEDICAL CTR,CHRISTIANA,DE,19702-1653,39.677569,-75.757308,,10424.56999999999,89
fada87e5-b447-374e-b13a-71fe531562d4,PCP101955,1209 COASTAL HWY,FENWICK ISLAND,DE,19944-4401,38.459765999999995,-75.053286,,3748.1600000000026,32
07bd9af3-e1c8-3f15-842d-3670bea0a585,PCP102989,56 W MAIN ST,CHRISTIANA,DE,19702-1500,39.677569,-75.757308,,7379.190000000006,63
d2fcdc19-c6e5-37a7-9927-04f271ae2c80,PCP111696,835 PULASKI HWY,BEAR,DE,19701-1240,39.618776000000004,-75.680297,,1756.9500000000007,15
8aa7be9c-344b-3ee1-9586-1160dc7bb661,PCP115705,530 SCHOOLHOUSE RD,HOCKESSIN,DE,19707-9526,39.783972999999996,-75.68069,,6676.410000000005,58
f4913a47-ac3f-3d5c-9fc4-0a8202578bef,PCP116101,107 S ST,CAMDEN,DE,19934-1338,39.099031,-75.55696,,15578.289999999955,133
e4923b50-eb3d-33f3-bef5-845e1c83b055,PCP117795,203 SHAW AVE,HARRINGTON,DE,19952-1220,38.898724,-75.61532700000001,,11478.739999999983,99
c80ebac3-52c9-353d-9a1b-c3df5adbc2b1,PCP118302,500 CREEK VIEW RD,NEWARK,DE,19711-8549,39.688556,-75.74275899999999,,585.65,5
6f3d7012-dce0-3523-b9de-b5797f41ada0,PCP123624,1400 DELAWARE AVE,WILMINGTON,DE,19806-3062,39.735651000000004,-75.532104,302-655-0188,4216.680000000003,36
41293548-4c6f-3fd6-85d4-d8fe76c043c8,PCP126448,301 E CAMDEN WYOMING AVE,CAMDEN,DE,19934-1210,39.099031,-75.55696,,3279.640000000002,28
5db8d579-da7d-35a0-b312-de3740cf43cd,PCP133909,610 MAIN ST,ODESSA,DE,19730-2012,39.455375,-75.660576,,19209.319999999974,164
81c5d5e3-2de4-3e12-8372-ccdcf1b9b974,PCP136389,113 W N ST,GEORGETOWN,DE,19947-2134,38.690917,-75.41195400000001,,4333.810000000003,37
cfd2c0f3-8c8a-321d-a167-ac63ba6e0d23,PCP143281,7460 LANCASTER PIKE,HOCKESSIN,DE,19707-9276,39.783972999999996,-75.68069,,2576.8600000000015,22
b546ff36-47e1-3fec-9544-8abf8c60e785,PCP149200,4001 KENNETT PIKE,GREENVILLE,DE,19807-2029,39.774594,-75.603122,,3865.2900000000027,33
46167534-8343-3aa9-b9de-8ccbe047a86e,PCP161385,210 CLAYTON AVE,CLAYTON,DE,19938-7705,39.274462,-75.63099100000001,,25065.820000000025,214
b1be5b09-bb41-3acf-a885-0cc093b2016b,DELAWARE OPEN MRI RADIOLOGY ASSOCIATES LLC,407 S DUPONT BLVD,MILFORD,DE,19963-1787,38.909981,-75.423327,302-424-0500,3748.1600000000026,32
f23296dd-daa5-3b61-a9f6-9b30aae8ff20,PCP165208,7503 LANCASTER PIKE A,HOCKESSIN,DE,19707-9593,39.783972999999996,-75.68069,,5270.850000000004,45
ae0c46bf-77de-3418-9ea8-adefae697921,PCP166827,301 CAMDEN WYOMING AVE,CAMDEN,DE,19934-1210,39.099031,-75.55696,,7964.8400000000065,68
f58918c1-812f-38b4-aee8-057d25927956,QUALITY FAMILY PHYSICIANS  PA,722 YORKLYN RD,HOCKESSIN,DE,19707-8740,39.783972999999996,-75.68069,302-235-2351,5856.500000000005,50
59dbbce2-65e8-30f1-9a31-6e0e98bb10f6,FAMILY PRACTICE OF HOCKESSIN  P.A.,5936 LIMESTONE RD,HOCKESSIN,DE,19707-8931,39.783972999999996,-75.68069,302-239-4500,4333.810000000003,38
61103ce1-02eb-3035-830a-aa3ada7ff95b,PCP182863,2100 PHILADELPHIA PIKE,CLAYMONT,DE,19703-2427,39.80317,-75.460483,,3513.9000000000024,30
7a25f741-7d38-35f2-8dda-2c4a438ddc67,FAST CARE MEDICAL AID UNIT LLC,379 WALMART DR,CAMDEN,DE,19934-1365,39.099031,-75.55696,302-698-4441,3982.420000000003,34
2d020547-c9b8-3d0e-bd27-e95caa8177e3,FAST CARE MEDICAL AID UNIT LLC,3001 PHILADELPHIA PIKE,CLAYMONT,DE,19703-2580,39.80317,-75.460483,302-793-7506,11127.349999999986,95
79ad5615-eecb-34f5-9706-a06c61c502ff,PCP201569,28312 LEWES GEORGETOWN HWY,MILTON,DE,19968-3115,38.748785,-75.282504,302-853-0559,7964.8400000000065,68
e26dc16d-25ea-3bcb-8153-29c13c53ec15,PCP210078,379 WALMART DR,CAMDEN,DE,19934-1365,39.099031,-75.55696,,7144.930000000006,61
ceda1f66-0a4b-353c-a944-44c79a09e9ae,DELAWARE CARDIOVASCULAR ASSOCIATES  PA,121 BECKS WOODS DR,BEAR,DE,19701-3852,39.618776000000004,-75.680297,302-834-7676,8550.490000000003,73
77552725-0369-35f7-812c-e94efd08bc7a,UNITED MEDICAL CLINIC OF DE LLC,121 BECKS WOODS DR,BEAR,DE,19701-3853,39.618776000000004,-75.680297,866-862-2955,4450.940000000003,38
e449120e-b495-3452-8299-98c02fe54915,BAYHEALTH MEDICAL CENTER  INC.,806 SEABURY AVE,MILFORD,DE,19963-2223,38.909981,-75.423327,302-424-7522,5387.980000000004,46
847ce467-5a9f-35f2-85e8-8024437b4c2b,ELITE PT LLC,100 FITNESS WAY,HOCKESSIN,DE,19707-2423,39.783972999999996,-75.68069,302-234-1030,8316.230000000005,71
06db8405-b991-3f69-bbe6-bcfde0e5ef9a,PCP238757,401 CONCORD RD,BLADES,DE,19973-4274,38.635315000000006,-75.602411,302-629-6664,937.04,8
b8190753-60d3-3f4a-b905-eb174c05d9c4,ON SITE DERMATOLOGY LLC,726 LOVEVILLE RD,HOCKESSIN,DE,19707-1515,39.783972999999996,-75.68069,302-235-6000,7964.8400000000065,68
859948a5-8a03-3e22-8d75-ad8d979e4e71,FOOT AND ANKLE ASSOCIATES  LLP,3801 KENNETT PIKE,GREENVILLE,DE,19807-2307,39.774594,-75.603122,302-652-5767,1874.0800000000008,16
e82eb85e-d699-3a81-a308-cd0f8b330236,PREMIER IMMEDIATE MEDICAL CARE DELAWARE  LLC,316 LANTANA DR,HOCKESSIN,DE,19707-8807,39.783972999999996,-75.68069,302-766-9700,5036.590000000004,43
e7fea980-162d-323b-9888-a1cd59ea894d,PCP257707,42 READS WAY,NEW CASTLE,DE,19720-1649,39.654864,-75.594091,302-324-5250,7496.320000000006,64
52f610eb-82a4-39df-bd28-a41e781e915e,WOMEN FIRST LLC,6300 LIMESTONE RD,HOCKESSIN,DE,19707-9178,39.783972999999996,-75.68069,302-635-9800,1874.0800000000008,16
264a1490-c9e6-3f27-8d9c-5ba252e479b7,HEARING SERVICES OF DELAWARE  INC,28 PEOPLES PLZ,NEWARK,DE,19702-4727,39.688556,-75.74275899999999,,3982.420000000003,34
eb99d23c-e2ca-3792-ab37-530445d9de14,BAYHEALTH MEDICAL CENTER  INC.,640 S STATE ST,DOVER,DE,19901-3530,39.158842,-75.471365,302-744-7113,3513.9000000000024,30
5faf3ab8-6063-3a1e-ace1-a01858f789a2,RELIANCE HEALTHCARE  LLC,131 BECKS WOODS DR,BEAR,DE,19701-3833,39.618776000000004,-75.680297,667-215-0159,4216.680000000003,36
7ed0a06c-9586-3d1e-af92-1f36bfaef7ae,CHRISTIANA CARE HEALTH SERVICES INC,501 W 14TH ST,WILMINGTON HOSPITAL 2ND FLOOR,DE,19801-1013,39.735226,-75.529289,302-320-4411,10424.56999999999,89
d2913f97-2fab-3421-a0d0-8498a1c3f6a3,HOSPITAL MEDICINE ASSOCIATES LLC,4755 OGLETOWN STANTON RD,NEWARK,DE,19718-0002,39.688556,-75.74275899999999,302-623-7000,3982.420000000003,34
144327a5-f950-31a3-a9ba-25f80c1d66f0,PCP280917,8991 REDDEN RD,BRIDGEVILLE,DE,19933-4746,38.724821999999996,-75.602653,302-337-3300,14172.729999999965,121
eb931ccd-db60-38bc-9a25-e70168f963d3,ANESTHESIA SERVICES PA,501 W 14TH ST,WILMINGTON,DE,19801-1013,39.735651000000004,-75.532104,302-428-4850,3162.510000000002,27
3e4b7602-6ae8-30e8-8de3-cc2fd27d9356,MID-ATLANTIC BEHAVIORAL HEALTH  LLC,910 S CHAPEL ST,NEWARK,DE,19713-3468,39.688556,-75.74275899999999,302-224-1400,2811.1200000000017,24
64999d4b-b612-341a-877c-e25ea5867f69,ATI HOLDINGS LLC,100 BECKS WOODS DR,BEAR,DE,19701-3835,39.618776000000004,-75.680297,302-392-3400,1991.210000000001,17
fc66fa60-0b8d-38d4-805e-a1aa401ba8ef,GERIATRIC MEDICINE CONSULTANTS PA,3310 BREIDABLIK DR,GREENVILLE,DE,19807-1925,39.774594,-75.603122,302-463-6542,3396.7700000000023,29
fc652feb-360a-34e7-9991-810a3e7f03cc,DYNAMIC THERAPY SERVICES LLC,551 S RED HAVEN LANE,CAMDEN,DE,19901-6483,39.099031,-75.55696,302-697-4294,7964.8400000000065,68
fcc4a0f4-3a7b-3678-9ec4-ed509dbb1c15,CHRISTIANA CARE HEALTH SERVICES INC,2401 PHILADELPHIA PIKE,CLAYMONT,DE,19703-2430,39.80317,-75.460483,302-428-4110,6676.410000000005,57
664dc410-cede-3019-a56b-c426eca733e8,DYNAMIC THERAPY SERVICES LLC,1000 MIDWAY DR,HARRINGTON,DE,19952-2448,38.898724,-75.61532700000001,302-566-6624,9019.01,77
8ff99bb1-cb14-38f4-a158-3f2917cb7973,CHRISTIANA CARE HEALTH SERVICES INC,3706 KENNETT PIKE,GREENVILLE,DE,19807-2157,39.774594,-75.603122,302-623-6320,5739.370000000004,49
cab663e2-cc9f-37fd-be94-97e327b07e93,CHRISTIANA CARE HEALTH SERVICES INC,3710 KENNETT PIKE,GREENVILLE,DE,19807-2157,39.774594,-75.603122,302-623-0100,4333.810000000003,37
c47626b8-0a79-350f-87db-a25d8b747c51,ACTS SIGNATURE COMMUNITY SERVICES INC,726 LOVEVILLE RD,HOCKESSIN,DE,19707-1515,39.783972999999996,-75.68069,302-235-6000,4568.070000000003,39
d52abbdd-8ca8-3799-a77f-216a222bb42e,DEER OAKS MENTAL HEALTH ASSOCIATES PC,6677 LANCASTER PIKE,HOCKESSIN,DE,19707-9503,39.783972999999996,-75.68069,302-239-0400,6910.6700000000055,59
bdcc06d5-1d61-3062-a8ba-d3a271bc85ab,ATI HOLDINGS LLC,1208 KIRKWOOD HWY 1,ELSMERE,DE,19805-2120,39.738477,-75.59458599999999,302-993-1450,15929.679999999953,136
a04f424b-ee6d-399b-9ca4-7b8892e522af,THE NEMOURS FOUNDATION,141 BECK WOODS DR,BEAR,DE,19701-3833,39.618776000000004,-75.680297,302-595-0020,4802.330000000004,41
5c2703c0-2da0-3061-ac13-24c1872906a5,DEER OAKS MENTAL HEALTH ASSOCIATES PC,4031 KENNETT PIKE,GREENVILLE,DE,19807-2047,39.774594,-75.603122,302-658-1510,7613.450000000006,65
02a60011-1e5b-3a3a-83ee-6ab9b256aa7d,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,36.378477,-86.46909699999998,6154524210,7538.95999999999,123
ddfe6c98-1e8c-3683-a512-cffe48a10e1f,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,36.524936,-82.547383,4232244000,56.4,1
a3d454f2-1c29-37ff-ae8d-3e226ce76686,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,36.339572,-82.2378,4235421300,206.81,3
bc0eb80d-21ad-386a-855b-b9be26e972ec,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,35.921251,-86.852281,6154355000,1410.0900000000001,19
a58b0844-c213-3526-a537-53f23d6562d3,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,36.56643,-87.34521600000002,9315021000,94.01,1
471875c2-cd83-3c24-8a0f-6c45cb098a57,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,36.1718,-86.785002,6153223454,620.3999999999999,11
1f03dba5-db08-32ca-b818-033ce83f04ea,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,35.103543,-89.978498,9012265000,996.5,11
3dc18df3-91e8-3aa9-b1a1-0945fad19cd9,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,35.103543,-89.978498,9015168274,56.4,1
95f1649b-b170-3701-ac18-cd0d9b45c2c1,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,35.852209,-86.416062,6153964100,169.2,3
a37e3b32-18f1-39da-84fb-969570476468,MEMORIAL HEALTHCARE SYSTEM  INC,2525 DESALES AVE,CHATTANOOGA,TN,37404,35.066463,-85.247065,4234952525,112.8,2
7c3cf2b5-4db2-370f-8ede-f9978b24357f,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,35.970875,-83.94647900000002,8655411101,188.02,2
33c1861c-11d1-3def-9bb0-6413bae93695,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,36.1718,-86.785002,6152845555,1052.9,12
7c7c6694-cec1-3d02-b429-8b074accaa7b,TENNOVA HEALTHCARE-SHELBYVILLE,2835 HWY 231 N,SHELBYVILLE,TN,37160,35.499121,-86.45174300000002,9316855433,94.01,1
724adbc9-cb39-375c-a5c2-0efe7f5978ba,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,35.373311,-86.218277,9313933000,56.4,1
0983d295-4562-397d-8502-30a03139e7b1,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,35.103543,-89.978498,9015457928,3873.1400000000053,46
1d5441ec-a8a2-3083-b26c-d369bc450ebd,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,35.066463,-85.247065,4238944220,56.4,1
247f5da9-4f94-38c1-a4fc-a3fdfb2aa753,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,36.1718,-86.785002,6153421000,94.01,1
cb06288f-831e-3f8c-9ad0-d0e5ddb45a41,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,TN,37660,36.524936,-82.547383,4234311941,94.01,1
f4b67ccd-a272-3759-9b9f-d0b7ef74002e,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,35.266014,-89.014924,7316583100,2594.400000000002,46
6d42594b-b10f-34f5-8579-5e5aecac2596,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,35.056684999999995,-89.693176,7313525344,112.8,2
81282681-a5c1-3f9a-a898-7825022ad83f,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,35.103543,-89.978498,9017651000,4794.0,85
2ecf63b5-0a9f-3695-91ad-4798a29cd045,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,35.182101,-84.87096899999997,4233394132,996.5,11
53483878-3ca0-3d6a-a830-04d4bfe73bd9,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,36.1718,-86.785002,6155158200,2105.8,24
f9c56f70-0615-3bd1-9a6c-682bfab9dcfb,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,35.973787,-86.524191,6157682000,225.6,4
0cada5ea-c011-30c4-9c18-3cb7b271ffc6,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,35.230222,-89.82186300000002,9018207050,6730.569999999994,108
f6bdd1b4-f0c0-3537-82ac-1e1b85839dd8,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,35.852209,-86.416062,6155771111,808.48,9
e1170496-50b1-3fb6-9248-02d6c95b7f24,THREE RIVERS HOSPITAL,451 HIGHWAY 13 SOUTH,WAVERLY,TN,37185,36.094189,-87.78513000000002,9312964203,996.5,11
1877062c-2198-3e73-b8d9-931e216ed180,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN ST,ASHLAND CITY,TN,37015,36.256082,-87.032579,6157923030,56.4,1
0980eb20-afad-3304-ae99-5bcb23ef31e0,PCP1962,2742 BARTLETT BLVD,BARTLETT,TN,38134-4530,35.230222,-89.82186300000001,901-382-2020,2820.300000000002,30
5aada0f6-987e-360b-a1e5-8555ea13a210,TOMMY J. DUCKLO  OD PC,2114 ELLISTON PLACE,NASHVILLE,TN,37203-5238,36.1718,-86.785002,615-329-0000,3196.340000000003,34
ce668839-55e1-35c1-b9e7-38405c9b8c47,PCP11237,4091 MALLORY LN,FRANKLIN,TN,37067-4850,35.921251,-86.852281,615-595-9063,2726.290000000002,29
85c47fa5-a3b7-366b-8729-d2f2f935ec14,PCP16969,121 BELLE FOREST CIR,NASHVILLE,TN,37221-2157,36.1718,-86.785002,615-662-0000,9212.980000000016,98
945f2c0f-f7b2-3a60-b610-75a98ab765d1,PCP17022,355 SMAIN ST,EAGLEVILLE,TN,37060,35.740208,-86.65502099999999,615-274-2102,2726.290000000002,29
1a023ae2-ae6c-37e6-b9c2-6119d0561d64,PCP19333,114 S SYCAMORE ST,ELIZABETHTON,TN,37643-0001,36.339572,-82.2378,423-543-3421,3572.3800000000037,39
04575cd8-5b72-3d9d-a65b-a127906b9920,PCP25731,6263 POPLAR AVE,MEMPHIS,TN,38119-4736,35.103543,-89.978498,901-761-6157,3948.4200000000046,42
ef98e4ae-08e2-3fb7-9177-4dbddb943a79,PCP31957,1134 DOW ST,MURFREESBORO,TN,37130-2486,35.852209,-86.416062,615-624-4494,2726.290000000002,29
97d196d5-aed2-3430-afad-0c936f317497,PCP33112,225 N WILLOW AVE,COOKEVILLE,TN,38501-0225,36.147686,-85.50523299999999,931-528-8801,3102.3300000000027,33
591a2c63-e3ea-3b03-9d64-2806ff55466f,PCP34625,555 W HWY 11 E,NEW MARKET,TN,37820,36.095329,-83.557025,856-475-6565,1692.18,18
b4d7023e-2415-3052-bec5-c48631c7247b,PCP46654,327 BURKE DR,RIPLEY,TN,38063-1605,35.74608,-89.53410799999999,731-635-7322,1316.14,14
d1ee1c82-1e98-3f80-a04b-e2ae7d3cfbc6,LLOYD HUANG MD PLC,3507 CHARLOTTE AVE,NASHVILLE,TN,37209-3936,36.1718,-86.785002,615-329-3384,4700.500000000006,50
eac1d17b-3c84-3a4b-8593-98c7b85c0b7f,BERT E GEER DO PC,100 W 3RD ST,COOKEVILLE,TN,38501-2495,36.147686,-85.50523299999999,931-528-9047,846.09,9
77875189-4a78-3b62-a65b-e3b2f809f552,CLINTON PHYSICAL THERAPY CENTER,1921 N CHARLES SEIVERS BLVD,CLINTON,TN,37717-0916,36.099579,-84.128069,865-457-1649,4136.440000000005,44
50d5831a-3646-3fb3-8204-3c6df3cad2e6,PCP61922,102 PROFESSIONAL PARK DR,KINGSPORT,TN,37663-2287,36.524936,-82.547383,423-245-2222,4042.430000000005,43
34b2fcad-fcda-33b5-8cbf-fcb9524a2571,URGENT MEDICAL CLINIC INC,6515 POPLAR AVE,MEMPHIS,TN,38119-4878,35.103543,-89.978498,901-762-0700,3572.3800000000037,38
cabd56b0-efc5-3444-a802-f6339e1043f8,VERZOSA UNGAB INTERNAL MEDICINE,2851 STAGE CTR DR,BARTLETT,TN,38134-4679,35.230222,-89.82186300000001,901-388-7711,3008.3200000000024,32
a4316693-0df7-38ee-9933-e915949ef5d2,CUMBERLAND PATHOLOGY ASSOCIATES PLLC,651 DUNLOP LN,CLARKSVILLE,TN,37040-5015,36.56643,-87.34521600000001,931-502-1489,1880.2,20
d2dff3cc-5cc7-3904-853d-982e29619fc2,NASHVILLE VISION ASSOCIATES  PLC,4306 HARDING PIKE,NASHVILLE,TN,37205-2205,36.1718,-86.785002,615-297-6591,470.05,5
934b7fd7-5a53-3ca1-8d15-3a95727e5682,SEVEN SPRINGS ORTHOPAEDICS AND SPORTS MEDICINE,1405 HILLSBORO BLVD,MANCHESTER,TN,37355-2107,35.461189000000005,-86.083108,931-954-1020,3666.390000000004,39
9f7c7424-70a9-3d3a-8e88-3e099f126cf0,SPG II LLC,7705 POPLAR AVE,GERMANTOWN,TN,38138-3930,35.081957,-89.782584,901-516-6300,6580.700000000011,70
1ba85fb1-3f1c-3a70-b1b9-d74ec1da84cf,COMPASSIONATE HEALTH ASSOCIATES PLLC,211 COOL SPRINGS BLVD,FRANKLIN,TN,37067-7242,35.921251,-86.852281,615-778-6800,3384.3600000000033,36
12b82035-0a08-3902-a994-5fe07f45d47e,WOMENS AND CHILDRENS SPECIALISTS  LLC,330 23RD AVE N,NASHVILLE,TN,37203-1534,36.1718,-86.785002,615-342-7339,1222.13,13
924536e8-9531-3ab4-89f0-71d5516ad92b,SAINT FRANCIS CARDIOLOGY ASSOCIATES LLC,2996 KATE BOND RD,BARTLETT,TN,38133-4062,35.230222,-89.82186300000001,,4324.4600000000055,46
186ba04a-50da-32af-9094-d7c431dcde92,PCP95991,2484 FAYETTEVILLE HWY,BELFAST,TN,37019-0001,35.44955,-86.78848599999998,,4136.440000000005,44
e37dc47f-8674-3e77-b158-de50949b7160,WILLIAMSON MEDICAL GROUP  LLC,1106 ELLISTON WAY,THOMPSON STATION,TN,37179-4403,35.808264,-86.899874,615-435-7780,3854.4100000000044,42
5a5b3064-f506-3486-bd05-3d24e1592ac8,PCP100645,800 S MOHAWK DR,ERWIN,TN,37650-2124,36.145833,-82.41199399999999,,5170.5500000000075,55
31bb5e4b-4b6a-3ce0-83a8-ebf67c68b42f,PCP108226,102 S CHARLES G SEIVERS BLVD,CLINTON,TN,37716-3916,36.099579,-84.128069,865-457-4702,3008.3200000000024,32
245ba414-b1cb-3b18-80c3-94964d5cfaed,PCP112201,2006 EXETER,GERMANTOWN,TN,38138-3945,35.081957,-89.782584,,2632.2800000000016,28
4fc167b2-d6d0-3834-886c-bce0a9bf42e9,PCP112955,7331 TAZEWELL PIKE,CORRYTON,TN,37721-3516,36.181037,-83.793305,,1128.1200000000001,12
ab8647b5-1299-3f95-a889-f5f87e1e7ac9,PCP115405,2028 W POPLAR AVE,COLLIERVILLE,TN,38017-0618,35.056684999999995,-89.693176,,4700.500000000006,50
d51519ed-e575-386e-9f4d-aecbc12d6d0e,TH CHIRO PLLC,1471 N MACK SMITH RD,EAST RIDGE,TN,37412-3947,34.997299,-85.228498,423-755-7994,5546.590000000008,59
086818f5-9921-3ea7-bf66-65ca07320d96,PCP124865,215 S ANDERSON ST,TULLAHOMA,TN,37388-3735,35.373311,-86.218277,,5264.560000000008,56
dace37ce-9085-320b-a5a7-84e07139be9c,COMMUNITY PATHOLOGY LABORATORY LLC,115 PEACHTREE AVE,COOKEVILLE,TN,38501-2546,36.147686,-85.50523299999999,931-528-2836,2632.2800000000016,28
e2827520-e4ae-33da-ab8b-993da3a3ce4e,PCP132183,210 ROGOSIN DR,ELIZABETHTON,TN,37643-2906,36.339572,-82.2378,423-543-6868,4042.430000000005,43
d620bcc9-c50d-3abd-ba81-c1e2c90ea732,SENIOR HEALTH PROFESSIONALS LLC,1169 DUPREE RD,BROWNSVILLE,TN,38012-6257,35.588105,-89.25746600000001,731-772-1616,3854.4100000000044,41
